"Car","Price","Colour"
"nq13n","2329","34"
"n2mtn","3173","31"
"n2mtn","3269","71"
"nq13n","3382","6D"
"n2mtn","3415","36"
"nq23n","3690","61"
"nq23n","4498","71"
"nq23n","4833","6D"
"nm32n","4999","62"
"nm32n","5466","6D"
"n432n","5888","34"
"n432n","6043","73"
"nplon","7548","36"
"n432n","8004","6F"
"n432n","8098","35"
"nt32n","9005","6D"
"nt32n","9142","62"
"n18sn","9791","31"
"nq15n","10470","6D"
"nq15n","12429","62"
"ns14n","12985","62"
"n231n","14141","31"
"ns14n","14200","34"
"ns14n","14426","31"
"nzxvn","15196","77"
"n2ksn","15204","34"
"nr02n","15408","62"
"nzx3n","15659","6D"
"nzx3n","15749","77"
"nzxvn","16406","6D"
"ns15n","16431","31"
"nzxvn","16472","36"
"nr02n","16975","35"
"nzx2n","17091","73"
"nzxvn","17624","73"
"nzx2n","17691","77"
"nzxvn","17880","6D"
"nzxsn","18293","6D"
"nzxsn","18478","62"
"nzx2n","18614","36"
"nzx2n","18917","6D"
"nr32n","22953","35"
"nr32n","22993","62"
"n280n","23276","34"
"n2s4n","23990","6D"
"nv12n","30444","73"
"nn32n","31369","35"
"nr33n","32433","34"
"nv22n","33191","35"
"nv33n","33394","77"
"n2r4n","34590","35"
"nv33n","34994","62"
"nv34n","35477","35"
"nv33n","35559","35"
"nv22n","36234","73"
"nv34n","36341","31"
"nv22n","37527","36"
