"Car","Price","Colour"
"nq13n","2420","71"
"nq13n","2702","62"
"n2mtn","3206","71"
"n2mtn","3301","36"
"nq13n","3525","61"
"nq23n","4046","72"
"ns13n","4193","71"
"ns13n","4688","6C"
"npron","5144","35"
"nm32n","5450","6D"
"npron","5993","6C"
"n230n","6377","62"
"nm32n","6474","36"
"nplon","7207","35"
"ns23n","7325","31"
"ns23n","8098","35"
"n432n","8496","36"
"n230n","8926","34"
"nq14n","9298","36"
"n180n","9469","35"
"nq15n","10620","34"
"n180n","10864","31"
"n18nn","10989","36"
"n18nn","13708","34"
"nr02n","13761","73"
"ns14n","14319","31"
"nr02n","14503","62"
"nt33n","14723","73"
"nt33n","15206","35"
"nzx3n","15840","36"
"n2ksn","15891","31"
"n2ksn","15904","62"
"nzxvn","16173","77"
"nzxsn","16329","6D"
"nzxvn","16376","6D"
"n2ksn","16954","36"
"nzx3n","16988","73"
"nzxvn","17063","31"
"nzxvn","17360","73"
"nzxvn","17826","34"
"nzxsn","17881","73"
"nzxsn","18206","34"
"nzxsn","18295","77"
"nzx3n","18422","6D"
"nzx2n","18706","36"
"nzxsn","19377","62"
"nzx2n","20087","31"
"n2s4n","21472","71"
"n2s4n","21573","34"
"nr32n","22104","6F"
"nr32n","23636","35"
"nn32n","27941","35"
"nr33n","29336","73"
"nv12n","33139","31"
"nv33n","33601","62"
"nv33n","34445","73"
"nv22n","34545","62"
"nv22n","34608","35"
"nr34n","34771","34"
"nv34n","34953","62"
"nv33n","36076","31"
"n2sgn","36416","36"
"nr34n","36555","31"
