"Car","Price","Colour"
"nq13n","2402","65"
"nq13n","3300","61"
"n2mtn","3342","71"
"n2mtn","3376","6E"
"nq23n","3757","72"
"nq23n","4205","68"
"nq23n","4520","35"
"nm32n","4971","62"
"ns13n","5063","62"
"npron","5793","6C"
"nm32n","6188","34"
"ns23n","8232","61"
"nprin","8358","6C"
"nt32n","8846","36"
"n230n","9021","34"
"ns23n","9540","6D"
"ns23n","9658","35"
"nprin","9928","35"
"nq15n","10023","6D"
"n180n","10894","31"
"nq15n","11263","36"
"n18sn","11358","75"
"nq15n","11461","73"
"n18nn","12370","36"
"n18nn","13466","34"
"n18nn","13680","75"
"ns14n","14456","34"
"n231n","14459","71"
"nzxvn","14585","77"
"nr02n","14973","62"
"n2ksn","15161","31"
"nzxvn","15659","36"
"nzxvn","16183","73"
"nzx3n","16775","73"
"nr02n","16791","35"
"nzxsn","17705","73"
"nzx3n","18086","34"
"nzxsn","18334","36"
"n2ksn","18462","36"
"nzx2n","19132","36"
"nzx2n","19495","31"
"nr32n","23700","6F"
"n2s4n","24389","31"
"nv12n","30091","35"
"nr33n","30490","62"
"nr33n","30801","77"
"nv33n","31842","77"
"nr34n","31920","73"
"nv12n","31986","31"
"nv22n","33988","35"
"nr34n","34323","34"
"n2r4n","34896","36"
"n2sgn","35603","34"
"nv33n","36969","36"
"nv33n","37066","34"
"nv22n","38495","31"
