"Car","Price","Colour"
"n2mtn","3372","71"
"n2mtn","3426","36"
"nq23n","3435","31"
"ns13n","3627","65"
"nq23n","3725","61"
"nq23n","3981","36"
"npron","4342","71"
"npron","4383","36"
"nq23n","4490","62"
"ns13n","4735","6C"
"ns13n","5649","62"
"nplon","7007","35"
"ns23n","7529","36"
"n432n","7666","36"
"nt32n","8248","73"
"ns23n","8312","68"
"ns23n","8472","33"
"n432n","8688","62"
"nq14n","8735","70"
"nq14n","9037","71"
"nt32n","9067","31"
"nq14n","9078","36"
"nq14n","10374","31"
"nq15n","10619","73"
"n18sn","10727","62"
"nt33n","10943","62"
"nq15n","11022","36"
"nq15n","11223","34"
"n18sn","11298","34"
"n18nn","11459","75"
"nq15n","11663","31"
"ns14n","12129","70"
"n231n","12643","31"
"ns14n","13341","36"
"ns14n","13412","62"
"ns14n","13546","71"
"nzx3n","14658","62"
"nzx3n","16280","62"
"nzx3n","16543","31"
"ns15n","16587","31"
"n280n","18969","62"
"nzxsn","19178","36"
"nzxsn","19319","77"
"nzxsn","19411","31"
"n2s4n","21722","71"
"n2s4n","24710","31"
"nr32n","26660","34"
"n2r4n","30856","77"
"nv12n","30987","35"
"nr34n","31342","77"
"nr33n","31912","31"
"n2r4n","32930","36"
"nv22n","33368","6F"
"n2sgn","34622","36"
