"Car","Price","Colour"
"nq13n","2472","6C"
"nq13n","2554","71"
"n2mtn","3096","31"
"n2mtn","3408","71"
"nq23n","4577","36"
"nq23n","4599","35"
"nm32n","4975","62"
"n432n","4983","34"
"npron","5911","31"
"nm32n","6218","34"
"ns23n","6619","31"
"nm32n","6869","36"
"n230n","7123","62"
"nt32n","7211","33"
"n230n","7256","31"
"ns23n","7601","36"
"ns23n","7994","61"
"ns23n","8057","68"
"nt32n","8329","35"
"ns23n","8624","6D"
"nt32n","9080","62"
"n180n","9495","35"
"n18sn","9840","75"
"nt33n","10789","62"
"n18nn","11405","36"
"n18sn","11449","36"
"n18sn","11606","62"
"nq15n","11905","31"
"n231n","12231","62"
"ns14n","13131","31"
"nt33n","13165","34"
"n231n","13411","71"
"n231n","13672","31"
"n18nn","13689","75"
"ns15n","13930","31"
"nr02n","14206","35"
"n231n","14391","34"
"nzx3n","15243","62"
"nzx3n","15445","62"
"nzx3n","15760","73"
"nzxvn","15986","6D"
"nzx3n","16220","36"
"nzx3n","16403","6D"
"nzxvn","16638","62"
"n2ksn","16815","62"
"nzxvn","17430","73"
"nzx2n","18046","62"
"nzx2n","18206","31"
"n280n","20884","36"
"nr32n","22228","62"
"n24zn","23702","63"
"n2s4n","27421","62"
"nr33n","29696","31"
"nv12n","30279","62"
"nv33n","33303","73"
"nr34n","35216","31"
"nv22n","35425","62"
"nv34n","35775","34"
"nv33n","36115","36"
"nv33n","36161","35"
"nv34n","36315","35"
"nv34n","36902","62"
"nv34n","38027","36"
