"Car","Price","Colour"
"nq13n","2508","34"
"nq13n","2532","6C"
"nq13n","2793","36"
"n2mtn","3526","36"
"ns13n","3908","36"
"nq23n","4152","6D"
"npron","4195","36"
"nq23n","4243","61"
"nq23n","4310","33"
"nq23n","4478","71"
"ns13n","4829","6D"
"n432n","5421","34"
"n432n","5671","73"
"npron","5698","31"
"nm32n","6019","73"
"ns23n","6641","31"
"ns23n","7110","36"
"nplon","7534","36"
"n432n","7707","35"
"nprin","7792","62"
"ns23n","7864","68"
"nt32n","7870","37"
"n432n","8146","31"
"nt32n","8195","62"
"n432n","8249","62"
"ns23n","8417","62"
"n230n","8448","34"
"nt32n","8559","31"
"nt32n","8689","6D"
"n432n","9200","6F"
"nq14n","9239","34"
"n180n","10577","35"
"n18nn","10670","36"
"n18sn","11047","36"
"nt33n","11276","62"
"ns14n","11980","70"
"nq15n","11995","31"
"n18nn","12907","31"
"nt33n","13407","31"
"nzx3n","14056","62"
"ns14n","14273","31"
"nt33n","14505","73"
"nzxvn","14816","62"
"ns15n","14885","36"
"nr02n","14904","34"
"nr02n","14905","73"
"ns15n","14932","34"
"nr02n","15287","62"
"ns15n","15349","62"
"nr02n","15951","35"
"nzxvn","15991","34"
"nzx3n","16037","73"
"nzxvn","16292","6D"
"n2ksn","16513","62"
"nzx3n","16566","31"
"nzxvn","16816","36"
"n2ksn","16858","76"
"nzx2n","17462","62"
"nzx3n","17576","34"
"nzx3n","17855","36"
"nzxsn","18668","73"
"nzxsn","18724","36"
"nzx2n","19262","34"
"n2s4n","22832","34"
"nr32n","23345","62"
"n2s4n","23509","70"
"nn32n","27885","35"
"nr32n","28114","34"
"nv12n","30542","73"
"n2r4n","31788","35"
"nv12n","31829","62"
"n2sgn","32252","31"
"nr34n","32701","35"
"nv22n","33486","35"
"n2r4n","33881","34"
"nv22n","34275","36"
"nr34n","35388","34"
"nv34n","37411","31"
"nv22n","39464","34"
