"Car","Price","Colour"
"nq13n","2552","71"
"nq13n","3280","61"
"n2mtn","3502","36"
"ns13n","3899","34"
"nq23n","4093","36"
"nq23n","4180","72"
"nm32n","4974","62"
"npron","5686","6C"
"n432n","5904","73"
"n432n","7383","36"
"n180n","7800","62"
"n432n","8227","6F"
"ns23n","8313","62"
"n432n","8327","35"
"n230n","8410","31"
"n432n","8820","62"
"ns23n","8979","33"
"ns23n","9065","61"
"nt32n","9259","31"
"nq15n","10266","73"
"n180n","11243","31"
"ns14n","11375","36"
"n180n","12586","36"
"ns14n","12638","71"
"n18nn","12807","31"
"nt33n","13315","34"
"nzx3n","14634","31"
"ns15n","14698","73"
"ns15n","14770","34"
"n2ksn","14948","76"
"nzx3n","15508","34"
"nr02n","16029","35"
"nzx3n","16080","34"
"nzxvn","16131","34"
"nzx3n","16933","73"
"nzxvn","16961","34"
"nzxvn","17383","73"
"n2ksn","17519","31"
"n2ksn","17649","73"
"nzx2n","17994","73"
"nzx2n","18997","36"
"n280n","19995","34"
"n280n","22514","73"
"nr32n","22906","36"
"n24zn","24134","63"
"nn32n","27374","35"
"nr33n","28059","34"
"nv12n","29843","62"
"nr33n","30323","73"
"nr33n","30420","31"
"nv12n","30823","36"
"n2r4n","31898","62"
"nv12n","32442","34"
"nv22n","33218","36"
"nv22n","33574","35"
"nv33n","33754","31"
"n271n","33901","62"
"nv33n","34223","36"
"nv22n","34371","62"
"nr34n","34523","34"
"n271n","34692","31"
"nv33n","35109","35"
"nv34n","35816","73"
"nv34n","36082","62"
