"Car","Price","Colour"
"nq13n","2402","71"
"nq13n","2470","65"
"nq13n","2617","6C"
"nq13n","2724","62"
"n2mtn","3078","31"
"n2mtn","3268","36"
"n2mtn","3305","6E"
"nq23n","3841","31"
"npron","3874","71"
"nq23n","3965","33"
"nq23n","3979","6C"
"nq23n","5046","35"
"npron","5048","35"
"nm32n","5207","6F"
"nm32n","5371","6D"
"ns23n","6874","71"
"ns23n","6971","31"
"nplon","7124","35"
"nplon","7182","62"
"ns23n","7275","72"
"n432n","7658","36"
"n230n","7725","34"
"nprin","7814","62"
"nt32n","8227","35"
"ns23n","8349","36"
"nq14n","8675","36"
"nq14n","8709","70"
"nq14n","8758","71"
"nt32n","8797","36"
"nprin","9028","31"
"nm32n","9059","31"
"n18sn","11574","34"
"n18nn","12629","62"
"n18nn","12703","75"
"n18nn","13140","34"
"ns15n","14240","31"
"ns15n","14862","62"
"n231n","15200","71"
"nzxvn","15582","31"
"nr02n","15738","35"
"nzxvn","16166","36"
"n2ksn","17964","31"
"n2s4n","22449","70"
"n2s4n","22499","34"
"nr32n","22911","73"
"n2s4n","24735","31"
"nr32n","27252","31"
"nr33n","29075","31"
"nr34n","30849","77"
"nv12n","32178","36"
"nv12n","32873","73"
"n2r4n","33254","35"
"nr34n","34364","36"
"nv34n","36710","31"
"nv22n","38207","34"
